Date,equity,cash,rebalanced,spy_value,spy_weight,spy_signal,tqqq_value,tqqq_weight,tqqq_signal,gld_value,gld_weight,gld_signal,tlt_value,tlt_weight,tlt_signal,drawdown_pct
2004-11-18,10000000,10000000,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,0,0.0,sell,0.0
2004-11-19,10000000,10000000,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,0,0.0,sell,0.0
2004-11-22,10000000,10000000,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,0,0.0,sell,0.0
2004-11-23,10000000,10000000,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,0,0.0,sell,0.0
2004-11-24,10000000,10000000,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,0,0.0,sell,0.0
2004-11-26,10000000,10000000,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,0,0.0,sell,0.0
2004-11-29,10000000,10000000,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,0,0.0,sell,0.0
2004-11-30,10000000,10000000,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,0,0.0,sell,0.0
2004-12-01,10000000,10000000,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,0,0.0,sell,0.0
2004-12-02,10000000,10000000,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,0,0.0,sell,0.0
2004-12-03,10000000,10000000,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,0,0.0,sell,0.0
2004-12-06,10000000,10000000,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,0,0.0,sell,0.0
2004-12-07,10000000,10000000,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,0,0.0,sell,0.0
2004-12-08,10000000,10000000,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,0,0.0,sell,0.0
2004-12-09,10000000,10000000,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,0,0.0,buy,0.0
2004-12-10,9993832,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1493801,0.1495,buy,-0.06
2004-12-13,9997027,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1496996,0.1497,buy,-0.03
2004-12-14,10002911,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1502880,0.1502,buy,0.0
2004-12-15,10016530,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1516499,0.1514,buy,0.0
2004-12-16,9994167,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1494136,0.1495,buy,-0.22
2004-12-17,9992152,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1492121,0.1493,buy,-0.24
2004-12-20,9994841,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1494810,0.1496,buy,-0.22
2004-12-21,9999380,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1499349,0.1499,buy,-0.17
2004-12-22,9994336,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1494305,0.1495,buy,-0.22
2004-12-23,9989461,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1489429,0.1491,buy,-0.27
2004-12-27,9977860,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1477829,0.1481,buy,-0.39
2004-12-28,9976683,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1476651,0.148,buy,-0.4
2004-12-29,9975170,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1475139,0.1479,buy,-0.41
2004-12-30,9985090,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1485059,0.1487,buy,-0.31
2004-12-31,9994457,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1494426,0.1495,buy,-0.22
2005-01-03,9997663,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1497632,0.1498,buy,-0.19
2005-01-04,9981967,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1481936,0.1485,buy,-0.35
2005-01-05,9989898,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1489867,0.1491,buy,-0.27
2005-01-06,9990913,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1490882,0.1492,buy,-0.26
2005-01-07,9994288,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1494257,0.1495,buy,-0.22
2005-01-10,9996650,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1496619,0.1497,buy,-0.2
2005-01-11,10005425,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1505394,0.1505,buy,-0.11
2005-01-12,10007452,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1507421,0.1506,buy,-0.09
2005-01-13,10021964,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1521933,0.1519,buy,0.0
2005-01-14,10021796,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1521765,0.1518,buy,-0.0
2005-01-18,10026860,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1526829,0.1523,buy,0.0
2005-01-19,10031247,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1531216,0.1526,buy,0.0
2005-01-20,10034285,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1534254,0.1529,buy,0.0
2005-01-21,10035974,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1535943,0.153,buy,0.0
2005-01-24,10042554,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1542523,0.1536,buy,0.0
2005-01-25,10028040,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1528009,0.1524,buy,-0.14
2005-01-26,10030910,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1530879,0.1526,buy,-0.12
2005-01-27,10028040,8500031,False,0,0.0,sell,0,0.0,sell,0,0.0,sell,1528009,0.1524,buy,-0.14
2005-01-28,10043398,8500031,False,0,0.0,buy,0,0.0,sell,0,0.0,sell,1543367,0.1537,buy,0.0
2005-01-31,10045079,6528208,True,2006234,0.1997,buy,0,0.0,sell,0,0.0,sell,1510637,0.1504,buy,0.0
2005-02-01,10055416,6528208,False,2018968,0.2008,buy,0,0.0,sell,0,0.0,sell,1508240,0.15,buy,0.0
2005-02-02,10065000,6528208,False,2025080,0.2012,buy,0,0.0,sell,0,0.0,sell,1511712,0.1502,buy,0.0
2005-02-03,10058910,6528208,False,2019817,0.2008,buy,0,0.0,sell,0,0.0,sell,1510885,0.1502,buy,-0.06
2005-02-04,10101473,6528208,False,2041381,0.2021,buy,0,0.0,sell,0,0.0,sell,1531884,0.1516,buy,0.0
2005-02-07,10110164,6528208,False,2038664,0.2016,buy,0,0.0,sell,0,0.0,sell,1543293,0.1526,buy,0.0
2005-02-08,10121303,6528208,False,2041041,0.2017,buy,0,0.0,sell,0,0.0,sell,1552054,0.1533,buy,0.0
2005-02-09,10110155,6528208,False,2025759,0.2004,buy,0,0.0,sell,0,0.0,sell,1556187,0.1539,buy,-0.11
2005-02-10,10096458,6528208,False,2033061,0.2014,buy,0,0.0,sell,0,0.0,sell,1535189,0.1521,buy,-0.25
2005-02-11,10112954,6528208,False,2050548,0.2028,buy,0,0.0,sell,0,0.0,sell,1534198,0.1517,buy,-0.08
2005-02-14,10116221,6528208,False,2049021,0.2025,buy,0,0.0,sell,0,0.0,sell,1538992,0.1521,buy,-0.05
2005-02-15,10116091,6528208,False,2056661,0.2033,buy,0,0.0,sell,0,0.0,sell,1531222,0.1514,buy,-0.05
2005-02-16,10111662,6528208,False,2058020,0.2035,buy,0,0.0,sell,0,0.0,sell,1525434,0.1509,buy,-0.1
2005-02-17,10085435,6528208,False,2041381,0.2024,buy,0,0.0,sell,0,0.0,sell,1515846,0.1503,buy,-0.35
2005-02-18,10074591,6528208,False,2044097,0.2029,buy,0,0.0,sell,0,0.0,sell,1502287,0.1491,buy,-0.46
2005-02-22,10037586,6528208,False,2013704,0.2006,buy,0,0.0,sell,0,0.0,sell,1495674,0.149,buy,-0.83
2005-02-23,10056978,6528208,False,2028136,0.2017,buy,0,0.0,sell,0,0.0,sell,1500633,0.1492,buy,-0.64
2005-02-24,10067085,6528208,False,2041550,0.2028,buy,0,0.0,sell,0,0.0,sell,1497327,0.1487,buy,-0.54
2005-02-25,10094565,6528208,False,2061755,0.2042,buy,0,0.0,sell,0,0.0,sell,1504602,0.1491,buy,-0.26
2005-02-28,10064778,6528208,False,2048172,0.2035,buy,0,0.0,sell,0,0.0,sell,1488398,0.1479,buy,-0.56
2005-03-01,10074502,6528208,False,2058359,0.2043,buy,0,0.0,sell,0,0.0,sell,1487935,0.1477,buy,-0.46
2005-03-02,10071493,6528208,False,2057340,0.2043,buy,0,0.0,sell,0,0.0,sell,1485945,0.1475,buy,-0.49
2005-03-03,10071513,6528208,False,2058189,0.2044,buy,0,0.0,sell,0,0.0,sell,1485116,0.1475,buy,-0.49
2005-03-04,10113238,6528208,False,2083827,0.206,buy,0,0.0,sell,0,0.0,sell,1501204,0.1484,buy,-0.08
2005-03-07,10120228,6528208,False,2084846,0.206,buy,0,0.0,sell,0,0.0,sell,1507173,0.1489,buy,-0.01
2005-03-08,10098154,6528208,False,2077036,0.2057,buy,0,0.0,sell,0,0.0,sell,1492910,0.1478,buy,-0.23
2005-03-09,10050682,6528208,False,2053944,0.2044,buy,0,0.0,sell,0,0.0,sell,1468530,0.1461,buy,-0.7
2005-03-10,10064222,6528208,False,2058528,0.2045,buy,0,0.0,sell,0,0.0,sell,1477486,0.1468,buy,-0.56
2005-03-11,10039009,6528208,False,2044097,0.2036,buy,0,0.0,sell,0,0.0,sell,1466704,0.1461,buy,-0.81
