Date,equity,cash,rebalanced,qqq_value,qqq_weight,qqq_signal,tqqq_value,tqqq_weight,tqqq_signal,spy_value,spy_weight,spy_signal,gld_value,gld_weight,gld_signal,drawdown_pct
2005-03-18,10011566,8050068,False,0,0.0,sell,0,0.0,sell,1961498,0.1959,buy,0,0.0,sell,-0.62
2005-03-21,10004286,8050068,False,0,0.0,sell,0,0.0,sell,1954218,0.1953,buy,0,0.0,sell,-0.69
2005-03-22,9984429,8050068,False,0,0.0,sell,0,0.0,sell,1934361,0.1937,buy,0,0.0,sell,-0.89
2005-03-23,9986084,8050068,False,0,0.0,sell,0,0.0,sell,1936016,0.1939,buy,0,0.0,sell,-0.87
2005-03-24,9988401,8050068,False,0,0.0,sell,0,0.0,sell,1938333,0.1941,buy,0,0.0,sell,-0.85
2005-03-28,9991214,8050068,False,0,0.0,sell,0,0.0,sell,1941145,0.1943,buy,0,0.0,sell,-0.82
2005-03-29,9978307,8050068,False,0,0.0,sell,0,0.0,sell,1928239,0.1932,buy,0,0.0,sell,-0.95
2005-03-30,10005610,8050068,False,0,0.0,sell,0,0.0,sell,1955542,0.1954,buy,0,0.0,sell,-0.68
2005-03-31,10001969,8050068,False,0,0.0,sell,0,0.0,sell,1951901,0.1952,buy,0,0.0,sell,-0.71
2005-04-01,9993199,8050068,False,0,0.0,sell,0,0.0,sell,1943131,0.1944,buy,0,0.0,sell,-0.8
2005-04-04,9996509,8050068,False,0,0.0,sell,0,0.0,sell,1946441,0.1947,buy,0,0.0,sell,-0.77
2005-04-05,10005775,8050068,False,0,0.0,sell,0,0.0,sell,1955706,0.1955,buy,0,0.0,sell,-0.68
2005-04-06,10012559,8050068,False,0,0.0,sell,0,0.0,sell,1962491,0.196,buy,0,0.0,sell,-0.61
2005-04-07,10023150,8050068,False,0,0.0,sell,0,0.0,sell,1973082,0.1969,buy,0,0.0,sell,-0.5
2005-04-08,10002632,8050068,False,0,0.0,sell,0,0.0,sell,1952564,0.1952,buy,0,0.0,sell,-0.71
2005-04-11,10004121,8050068,False,0,0.0,sell,0,0.0,sell,1954052,0.1953,buy,0,0.0,sell,-0.69
2005-04-12,10014214,8050068,False,0,0.0,sell,0,0.0,sell,1964146,0.1961,buy,0,0.0,sell,-0.59
2005-04-13,9991048,8050068,False,0,0.0,sell,0,0.0,sell,1940980,0.1943,buy,0,0.0,sell,-0.82
2005-04-14,9965732,8050068,False,0,0.0,sell,0,0.0,sell,1915663,0.1922,buy,0,0.0,sell,-1.07
2005-04-15,9938925,8050068,False,0,0.0,sell,0,0.0,sell,1888857,0.19,buy,0,0.0,sell,-1.34
2005-04-18,9944717,8050068,False,0,0.0,sell,0,0.0,sell,1894648,0.1905,buy,0,0.0,sell,-1.28
2005-04-19,9959774,8050068,False,0,0.0,sell,0,0.0,sell,1909706,0.1917,buy,0,0.0,sell,-1.13
2005-04-20,9933134,8050068,False,0,0.0,sell,0,0.0,sell,1883065,0.1896,buy,0,0.0,sell,-1.4
2005-04-21,9969702,8050068,False,0,0.0,sell,0,0.0,sell,1919634,0.1925,buy,0,0.0,sell,-1.03
2005-04-22,9962423,8050068,False,0,0.0,sell,0,0.0,sell,1912355,0.192,buy,0,0.0,sell,-1.11
2005-04-25,9974998,8050068,False,0,0.0,sell,0,0.0,sell,1924930,0.193,buy,0,0.0,sell,-0.98
2005-04-26,9956300,8050068,False,0,0.0,sell,0,0.0,sell,1906231,0.1915,buy,0,0.0,sell,-1.17
2005-04-27,9963745,8050068,False,0,0.0,sell,0,0.0,sell,1913677,0.1921,buy,0,0.0,sell,-1.09
2005-04-28,9939752,8050068,False,0,0.0,sell,0,0.0,sell,1889684,0.1901,buy,0,0.0,sell,-1.33
2005-04-29,9965401,8050068,False,0,0.0,sell,0,0.0,sell,1915332,0.1922,buy,0,0.0,sell,-1.08
2005-05-02,9976156,8050068,False,0,0.0,sell,0,0.0,sell,1926088,0.1931,buy,0,0.0,sell,-0.97
2005-05-03,9979465,8050068,False,0,0.0,sell,0,0.0,sell,1929397,0.1933,buy,0,0.0,sell,-0.94
2005-05-04,9994358,8050068,False,0,0.0,sell,0,0.0,sell,1944290,0.1945,buy,0,0.0,sell,-0.79
2005-05-05,9993696,8050068,False,0,0.0,sell,0,0.0,sell,1943628,0.1945,buy,0,0.0,sell,-0.8
2005-05-06,9987573,8050068,False,0,0.0,sell,0,0.0,sell,1937505,0.194,buy,0,0.0,sell,-0.86
2005-05-09,9999653,8050068,False,0,0.0,sell,0,0.0,sell,1949585,0.195,buy,0,0.0,sell,-0.74
2005-05-10,9979465,8050068,False,0,0.0,sell,0,0.0,sell,1929397,0.1933,buy,0,0.0,sell,-0.94
2005-05-11,9990056,8050068,False,0,0.0,sell,0,0.0,sell,1939987,0.1942,buy,0,0.0,sell,-0.83
2005-05-12,9968710,8050068,False,0,0.0,sell,0,0.0,sell,1918641,0.1925,buy,0,0.0,sell,-1.04
2005-05-13,9964904,8050068,False,0,0.0,sell,0,0.0,sell,1914836,0.1922,buy,0,0.0,sell,-1.08
2005-05-16,9982774,8050068,False,0,0.0,sell,0,0.0,sell,1932706,0.1936,buy,0,0.0,sell,-0.9
2005-05-17,9995681,8050068,False,0,0.0,sell,0,0.0,sell,1945613,0.1946,buy,0,0.0,sell,-0.78
2005-05-18,10015704,8050068,False,0,0.0,sell,0,0.0,sell,1965636,0.1963,buy,0,0.0,sell,-0.58
2005-05-19,10023976,8050068,False,0,0.0,sell,0,0.0,sell,1973908,0.1969,buy,0,0.0,sell,-0.5
2005-05-20,10021164,8050068,False,0,0.0,sell,0,0.0,sell,1971096,0.1967,buy,0,0.0,sell,-0.52
2005-05-23,10032085,8050068,False,0,0.0,sell,0,0.0,sell,1982017,0.1976,buy,0,0.0,sell,-0.42
2005-05-24,10027452,8050068,False,0,0.0,sell,0,0.0,sell,1977384,0.1972,buy,0,0.0,sell,-0.46
2005-05-25,10025963,8050068,False,0,0.0,buy,0,0.0,buy,1975895,0.1971,buy,0,0.0,sell,-0.48
2005-05-26,10050551,5413959,True,1959987,0.195,buy,710993,0.0707,buy,1965612,0.1956,buy,0,0.0,sell,-0.23
2005-05-27,10055737,5413959,False,1961014,0.195,buy,711877,0.0708,buy,1968887,0.1958,buy,0,0.0,sell,-0.18
2005-05-31,10028957,5413959,False,1954343,0.1949,buy,704376,0.0702,buy,1956280,0.1951,buy,0,0.0,sell,-0.45
2005-06-01,10078535,5413959,False,1970252,0.1955,buy,721344,0.0716,buy,1972980,0.1958,buy,0,0.0,sell,0.0
2005-06-02,10111629,5413959,False,1984110,0.1962,buy,736323,0.0728,buy,1977237,0.1955,buy,0,0.0,sell,0.0
2005-06-03,10040656,5413959,False,1955369,0.1947,buy,704079,0.0701,buy,1967249,0.1959,buy,0,0.0,sell,-0.7
2005-06-06,10039690,5413959,False,1955883,0.1948,buy,704400,0.0702,buy,1965449,0.1958,buy,0,0.0,sell,-0.71
2005-06-07,10006762,5413959,False,1939459,0.1938,buy,686422,0.0686,buy,1966922,0.1966,buy,0,0.0,sell,-1.04
2005-06-08,9994465,5413959,False,1935354,0.1936,buy,681833,0.0682,buy,1963320,0.1964,buy,0,0.0,sell,-1.16
2005-06-09,10028905,5413959,False,1947670,0.1942,buy,694624,0.0693,buy,1972653,0.1967,buy,0,0.0,sell,-0.82
2005-06-10,9981595,5413959,False,1927142,0.1931,buy,672428,0.0674,buy,1968067,0.1972,buy,0,0.0,sell,-1.29
2005-06-13,10006500,5413959,False,1936379,0.1935,buy,681873,0.0681,buy,1974290,0.1973,buy,0,0.0,sell,-1.04
2005-06-14,9995027,5413959,False,1928682,0.193,buy,673512,0.0674,buy,1978874,0.198,buy,0,0.0,sell,-1.15
2005-06-15,10011181,5413959,False,1934842,0.1933,buy,679741,0.0679,buy,1982640,0.198,buy,0,0.0,sell,-0.99
2005-06-16,10037109,5413959,False,1945104,0.1938,buy,690331,0.0688,buy,1987716,0.198,buy,0,0.0,sell,-0.74
2005-06-17,10044776,5413959,False,1945362,0.1937,buy,690375,0.0687,buy,1995081,0.1986,buy,0,0.0,sell,-0.66
2005-06-20,10045203,5413959,False,1945362,0.1937,buy,690145,0.0687,buy,1995738,0.1987,buy,0,0.0,sell,-0.66
2005-06-21,10044001,5413959,False,1944334,0.1936,buy,688819,0.0686,buy,1996889,0.1988,buy,0,0.0,sell,-0.67
2005-06-22,10041177,5413959,False,1942279,0.1934,buy,686407,0.0684,buy,1998532,0.199,buy,0,0.0,sell,-0.7
2005-06-23,9968389,5413959,False,1920704,0.1927,buy,663303,0.0665,buy,1970423,0.1977,buy,0,0.0,sell,-1.42
2005-06-24,9909771,5413959,False,1899129,0.1916,buy,640729,0.0647,buy,1955955,0.1974,buy,0,0.0,sell,-2.0
2005-06-27,9894781,5413959,False,1890396,0.191,buy,631677,0.0638,buy,1958750,0.198,buy,0,0.0,sell,-2.14
2005-06-28,9947014,5413959,False,1908376,0.1919,buy,649491,0.0653,buy,1975189,0.1986,buy,0,0.0,sell,-1.63
2005-06-29,9933231,5413959,False,1904266,0.1917,buy,645078,0.0649,buy,1969929,0.1983,buy,0,0.0,sell,-1.76
2005-06-30,9892294,5413959,False,1889369,0.191,buy,629724,0.0637,buy,1959242,0.1981,buy,0,0.0,sell,-2.17
2005-07-01,9892688,5413959,False,1886800,0.1907,buy,626931,0.0634,buy,1964998,0.1986,buy,0,0.0,sell,-2.17
2005-07-05,9947224,5413959,False,1906321,0.1916,buy,646166,0.065,buy,1980778,0.1991,buy,0,0.0,sell,-1.63
2005-07-06,9911741,5413959,False,1897075,0.1914,buy,636533,0.0642,buy,1964175,0.1982,buy,0,0.0,sell,-1.98
2005-07-07,9932642,5413959,False,1903751,0.1917,buy,643031,0.0647,buy,1971902,0.1985,buy,0,0.0,sell,-1.77
2005-07-08,10028366,5413959,False,1940225,0.1935,buy,679758,0.0678,buy,1994423,0.1989,buy,0,0.0,sell,-0.82
2005-07-11,10075190,5413959,False,1958204,0.1944,buy,698412,0.0693,buy,2004615,0.199,buy,0,0.0,sell,-0.36
2005-07-12,10099342,5413959,False,1967450,0.1948,buy,708058,0.0701,buy,2009876,0.199,buy,0,0.0,sell,-0.12
2005-07-13,10111502,5413959,False,1972074,0.195,buy,712799,0.0705,buy,2012671,0.199,buy,0,0.0,sell,-0.0
2005-07-14,10159826,5413959,False,1991594,0.196,buy,733713,0.0722,buy,2020561,0.1989,buy,0,0.0,sell,0.0
2005-07-15,10171392,5413959,False,1997758,0.1964,buy,740263,0.0728,buy,2019412,0.1985,buy,0,0.0,sell,0.0
2005-07-18,10145717,5413959,False,1989539,0.1961,buy,730864,0.072,buy,2011355,0.1982,buy,0,0.0,sell,-0.25
2005-07-19,10205063,5413959,False,2012655,0.1972,buy,756079,0.0741,buy,2022370,0.1982,buy,0,0.0,sell,0.0
2005-07-20,10242293,5413959,False,2027039,0.1979,buy,772020,0.0754,buy,2029275,0.1981,buy,0,0.0,sell,0.0
2005-07-21,10231283,5413959,False,2027553,0.1982,buy,772333,0.0755,buy,2017439,0.1972,buy,0,0.0,sell,-0.11
2005-07-22,10238984,5413959,False,2024984,0.1978,buy,769123,0.0751,buy,2030918,0.1984,buy,0,0.0,sell,-0.03
2005-07-25,10216471,5413959,False,2017278,0.1975,buy,760069,0.0744,buy,2025164,0.1982,buy,0,0.0,sell,-0.25
2005-07-26,10235082,5413959,False,2024984,0.1978,buy,768508,0.0751,buy,2027631,0.1981,buy,0,0.0,sell,-0.07
2005-07-27,10275165,5413959,False,2040396,0.1986,buy,785782,0.0765,buy,2035029,0.1981,buy,0,0.0,sell,0.0
2005-07-28,10308743,5413959,False,2050155,0.1989,buy,796778,0.0773,buy,2047851,0.1987,buy,0,0.0,sell,0.0
2005-07-29,10258097,5413959,False,2033203,0.1982,buy,776728,0.0757,buy,2034206,0.1983,buy,0,0.0,sell,-0.49
2005-08-01,10264040,5413959,False,2036800,0.1984,buy,780555,0.076,buy,2032727,0.198,buy,0,0.0,sell,-0.43
2005-08-02,10323396,5413959,False,2058889,0.1994,buy,805656,0.078,buy,2044893,0.1981,buy,0,0.0,sell,0.0
2005-08-03,10326277,5413959,False,2057861,0.1993,buy,804141,0.0779,buy,2050317,0.1986,buy,0,0.0,sell,0.0
2005-08-04,10266011,5413959,False,2037825,0.1985,buy,780349,0.076,buy,2033878,0.1981,buy,0,0.0,sell,-0.58
2005-08-05,10230935,5413959,False,2028066,0.1982,buy,768842,0.0751,buy,2020068,0.1974,buy,0,0.0,sell,-0.92
2005-08-08,10195020,5413959,False,2013168,0.1975,buy,751605,0.0737,buy,2016288,0.1978,buy,0,0.0,sell,-1.27
2005-08-09,10235217,5413959,False,2026525,0.198,buy,766280,0.0749,buy,2028453,0.1982,buy,0,0.0,sell,-0.88
2005-08-10,10196660,5413959,False,2009060,0.197,buy,746176,0.0732,buy,2027466,0.1988,buy,0,0.0,sell,-1.26
2005-08-11,10239185,5413959,False,2025497,0.1978,buy,764208,0.0746,buy,2035522,0.1988,buy,0,0.0,sell,-0.84
2005-08-12,10202307,5413959,False,2014195,0.1974,buy,751125,0.0736,buy,2023028,0.1983,buy,0,0.0,sell,-1.2
2005-08-15,10240639,5413959,False,2026525,0.1979,buy,764633,0.0747,buy,2035522,0.1988,buy,0,0.0,sell,-0.83
2005-08-16,10143790,5413959,False,1993649,0.1965,buy,727128,0.0717,buy,2009054,0.1981,buy,0,0.0,sell,-1.77
2005-08-17,10168091,5413959,False,2005464,0.1972,buy,739779,0.0728,buy,2008890,0.1976,buy,0,0.0,sell,-1.53
2005-08-18,10146002,5413959,False,1995190,0.1966,buy,728128,0.0718,buy,2008725,0.198,buy,0,0.0,sell,-1.75
2005-08-19,10148177,5413959,False,1994163,0.1965,buy,726726,0.0716,buy,2013329,0.1984,buy,0,0.0,sell,-1.72
2005-08-22,10150050,5413959,False,1995190,0.1966,buy,727573,0.0717,buy,2013329,0.1984,buy,0,0.0,sell,-1.71
2005-08-23,10134159,5413959,False,1989539,0.1963,buy,721115,0.0712,buy,2009547,0.1983,buy,0,0.0,sell,-1.86
2005-08-24,10091304,5413959,False,1977724,0.196,buy,707993,0.0702,buy,1991628,0.1974,buy,0,0.0,sell,-2.28
2005-08-25,10107859,5413959,False,1982348,0.1961,buy,712691,0.0705,buy,1998862,0.1978,buy,0,0.0,sell,-2.12
2005-08-26,10080060,5413959,False,1975669,0.196,buy,705215,0.07,buy,1985217,0.1969,buy,0,0.0,sell,-2.38
2005-08-29,10126995,5413959,False,1991081,0.1966,buy,721449,0.0712,buy,2000506,0.1975,buy,0,0.0,sell,-1.93
2005-08-30,10101192,5413959,False,1983889,0.1964,buy,713359,0.0706,buy,1989985,0.197,buy,0,0.0,sell,-2.18
2005-08-31,10164513,5413959,False,2002381,0.197,buy,733036,0.0721,buy,2015137,0.1983,buy,0,0.0,sell,-1.57
2005-09-01,10156278,5413959,False,1999299,0.1969,buy,729363,0.0718,buy,2013657,0.1983,buy,0,0.0,sell,-1.65
2005-09-02,10136236,5413959,False,1991594,0.1965,buy,720644,0.0711,buy,2010040,0.1983,buy,0,0.0,sell,-1.84
2005-09-06,10220527,5413959,False,2020874,0.1977,buy,752145,0.0736,buy,2033550,0.199,buy,0,0.0,sell,-1.02
2005-09-07,10231295,5413959,False,2024470,0.1979,buy,755865,0.0739,buy,2037001,0.1991,buy,0,0.0,sell,-0.92
2005-09-08,10223171,5413959,False,2023957,0.198,buy,754995,0.0739,buy,2030261,0.1986,buy,0,0.0,sell,-1.0
2005-09-09,10264905,5413959,False,2035258,0.1983,buy,767344,0.0748,buy,2048344,0.1995,buy,0,0.0,sell,-0.59
2005-09-12,10272535,5413959,False,2040908,0.1987,buy,773434,0.0753,buy,2044235,0.199,buy,0,0.0,sell,-0.52
2005-09-13,10249912,5413959,False,2035772,0.1986,buy,767289,0.0749,buy,2032891,0.1983,buy,0,0.0,sell,-0.74
2005-09-14,10192959,5413959,False,2012655,0.1975,buy,740851,0.0727,buy,2025494,0.1987,buy,0,0.0,sell,-1.29
2005-09-15,10189518,5413959,False,2011628,0.1974,buy,739424,0.0726,buy,2024507,0.1987,buy,0,0.0,sell,-1.32
2005-09-16,10229551,5413959,False,2023957,0.1979,buy,752731,0.0736,buy,2038903,0.1993,buy,0,0.0,sell,-0.94
2005-09-19,10188794,5413959,False,2008032,0.1971,buy,734669,0.0721,buy,2032134,0.1994,buy,0,0.0,buy,-1.33
2005-09-20,10117245,1426394,True,1978665,0.1956,buy,704227,0.0696,buy,1969999,0.1947,buy,4037959,0.3991,buy,-2.02
2005-09-21,10125873,1426394,False,1956811,0.1932,buy,680615,0.0672,buy,1951597,0.1927,buy,4110456,0.4059,buy,-1.94
2005-09-22,10085946,1426394,False,1963926,0.1947,buy,687774,0.0682,buy,1958538,0.1942,buy,4049314,0.4015,buy,-2.33
2005-09-23,10091766,1426394,False,1969516,0.1952,buy,693376,0.0687,buy,1960152,0.1942,buy,4042327,0.4006,buy,-2.27
2005-09-26,10120129,1426394,False,1970026,0.1947,buy,693640,0.0685,buy,1962412,0.1939,buy,4067657,0.4019,buy,-2.0
2005-09-27,10082016,1426394,False,1965451,0.1949,buy,688537,0.0683,buy,1961928,0.1946,buy,4039706,0.4007,buy,-2.37
2005-09-28,10132765,1426394,False,1965960,0.194,buy,688801,0.068,buy,1963865,0.1938,buy,4087746,0.4034,buy,-1.87
2005-09-29,10228887,1426394,False,1992389,0.1948,buy,716310,0.07,buy,1979844,0.1936,buy,4113949,0.4022,buy,-0.94
2005-09-30,10227270,1426394,False,2005604,0.1961,buy,730282,0.0714,buy,1985978,0.1942,buy,4079012,0.3988,buy,-0.96
2005-10-03,10206046,1426394,False,2010687,0.197,buy,735533,0.0721,buy,1978876,0.1939,buy,4054555,0.3973,buy,-1.16
2005-10-04,10158373,1426394,False,1997471,0.1966,buy,720731,0.0709,buy,1956601,0.1926,buy,4057175,0.3994,buy,-1.63
2005-10-05,10067398,1426394,False,1970026,0.1957,buy,690726,0.0686,buy,1930938,0.1918,buy,4049314,0.4022,buy,-2.51
