Date,equity,cash,rebalanced,spy_value,spy_weight,spy_signal,tqqq_value,tqqq_weight,tqqq_signal,gld_value,gld_weight,gld_signal,tlt_value,tlt_weight,tlt_signal,drawdown_pct
2004-12-21,9990416,6000063,False,0,0.0,sell,0,0.0,sell,1981896,0.1984,buy,2008456,0.201,buy,-0.23
2004-12-22,9974695,6000063,False,0,0.0,sell,0,0.0,sell,1972932,0.1978,buy,2001699,0.2007,buy,-0.38
2004-12-23,9979369,6000063,False,0,0.0,sell,0,0.0,sell,1984137,0.1988,buy,1995168,0.1999,buy,-0.34
2004-12-27,9973241,6000063,False,0,0.0,sell,0,0.0,sell,1993549,0.1999,buy,1979628,0.1985,buy,-0.4
2004-12-28,9966734,6000063,False,0,0.0,sell,0,0.0,sell,1988619,0.1995,buy,1978051,0.1985,buy,-0.46
2004-12-29,9932886,6000063,False,0,0.0,sell,0,0.0,sell,1956798,0.197,buy,1976025,0.1989,buy,-0.8
2004-12-30,9953793,6000063,False,0,0.0,sell,0,0.0,sell,1964417,0.1974,buy,1989313,0.1999,buy,-0.59
2004-12-31,9964997,6000063,False,0,0.0,sell,0,0.0,sell,1963072,0.197,buy,2001861,0.2009,buy,-0.48
2005-01-03,9934332,6000063,False,0,0.0,sell,0,0.0,sell,1928113,0.1941,buy,2006156,0.2019,buy,-0.79
2005-01-04,9900758,6000063,False,0,0.0,sell,0,0.0,sell,1915564,0.1935,buy,1985130,0.2005,buy,-1.12
2005-01-05,9908245,6000063,False,0,0.0,sell,0,0.0,sell,1912427,0.193,buy,1995755,0.2014,buy,-1.05
2005-01-06,9886297,6000063,False,0,0.0,sell,0,0.0,sell,1889121,0.1911,buy,1997113,0.202,buy,-1.27
2005-01-07,9876925,6000063,False,0,0.0,sell,0,0.0,sell,1875227,0.1899,buy,2001635,0.2027,buy,-1.36
2005-01-10,9885019,6000063,False,0,0.0,sell,0,0.0,sell,1880157,0.1902,buy,2004798,0.2028,buy,-1.28
2005-01-11,9908427,6000063,False,0,0.0,sell,0,0.0,sell,1891810,0.1909,buy,2016554,0.2035,buy,-1.05
2005-01-12,9928621,6000063,False,0,0.0,sell,0,0.0,sell,1909289,0.1923,buy,2019268,0.2034,buy,-0.84
2005-01-13,9948061,6000063,False,0,0.0,sell,0,0.0,sell,1909289,0.1919,buy,2038709,0.2049,buy,-0.65
2005-01-14,9935286,6000063,False,0,0.0,sell,0,0.0,sell,1896740,0.1909,buy,2038483,0.2052,buy,-0.78
2005-01-18,9942070,6000063,False,0,0.0,sell,0,0.0,sell,1896740,0.1908,buy,2045267,0.2057,buy,-0.71
2005-01-19,9945258,6000063,False,0,0.0,sell,0,0.0,sell,1894051,0.1904,buy,2051144,0.2062,buy,-0.68
2005-01-20,9948879,6000063,False,0,0.0,sell,0,0.0,sell,1893603,0.1903,buy,2055213,0.2066,buy,-0.64
2005-01-21,9973103,6000063,False,0,0.0,sell,0,0.0,sell,1915564,0.1921,buy,2057475,0.2063,buy,-0.4
2005-01-24,9983261,6000063,False,0,0.0,sell,0,0.0,sell,1916909,0.192,buy,2066289,0.207,buy,-0.3
2005-01-25,9940065,6000063,False,0,0.0,sell,0,0.0,sell,1893155,0.1905,buy,2046847,0.2059,buy,-0.73
2005-01-26,9964078,6000063,False,0,0.0,sell,0,0.0,sell,1913323,0.192,buy,2050692,0.2058,buy,-0.49
2005-01-27,9957096,6000063,False,0,0.0,sell,0,0.0,sell,1910186,0.1918,buy,2046847,0.2056,buy,-0.56
2005-01-28,9980807,6000063,False,0,0.0,buy,0,0.0,sell,1913323,0.1917,buy,2067420,0.2071,buy,-0.32
2005-01-31,9960632,2495276,True,3488967,0.3503,buy,0,0.0,sell,1974841,0.1983,buy,2001549,0.2009,buy,-0.52
2005-02-01,9973989,2495276,False,3511113,0.352,buy,0,0.0,sell,1969227,0.1974,buy,1998373,0.2004,buy,-0.39
2005-02-02,9992024,2495276,False,3521741,0.3525,buy,0,0.0,sell,1972034,0.1974,buy,2002973,0.2005,buy,-0.21
2005-02-03,9959324,2495276,False,3512588,0.3527,buy,0,0.0,sell,1949582,0.1958,buy,2001878,0.201,buy,-0.54
2005-02-04,10014825,2495276,False,3550090,0.3545,buy,0,0.0,sell,1939759,0.1937,buy,2029700,0.2027,buy,0.0
2005-02-07,10015862,2495276,False,3545365,0.354,buy,0,0.0,sell,1930404,0.1927,buy,2044817,0.2042,buy,0.0
2005-02-08,10031136,2495276,False,3549499,0.3538,buy,0,0.0,sell,1929936,0.1924,buy,2056426,0.205,buy,0.0
2005-02-09,10012376,2495276,False,3522923,0.3519,buy,0,0.0,sell,1932275,0.193,buy,2061902,0.2059,buy,-0.19
2005-02-10,10017833,2495276,False,3535620,0.3529,buy,0,0.0,sell,1952856,0.1949,buy,2034080,0.203,buy,-0.13
2005-02-11,10062367,2495276,False,3566032,0.3544,buy,0,0.0,sell,1968292,0.1956,buy,2032767,0.202,buy,0.0
2005-02-14,10088047,2495276,False,3563376,0.3532,buy,0,0.0,sell,1990276,0.1973,buy,2039119,0.2021,buy,0.0
2005-02-15,10092443,2495276,False,3576663,0.3544,buy,0,0.0,sell,1991680,0.1973,buy,2028824,0.201,buy,0.0
2005-02-16,10084329,2495276,False,3579025,0.3549,buy,0,0.0,sell,1988873,0.1972,buy,2021155,0.2004,buy,-0.08
2005-02-17,10052512,2495276,False,3550090,0.3532,buy,0,0.0,sell,1998696,0.1988,buy,2008451,0.1998,buy,-0.4
2005-02-18,10040205,2495276,False,3554813,0.3541,buy,0,0.0,sell,1999631,0.1992,buy,1990485,0.1983,buy,-0.52
2005-02-22,10016945,2495276,False,3501958,0.3496,buy,0,0.0,sell,2037987,0.2035,buy,1981724,0.1978,buy,-0.75
2005-02-23,10041598,2495276,False,3527057,0.3512,buy,0,0.0,sell,2030970,0.2023,buy,1988295,0.198,buy,-0.5
2005-02-24,10056335,2495276,False,3550384,0.353,buy,0,0.0,sell,2026761,0.2015,buy,1983914,0.1973,buy,-0.36
2005-02-25,10109063,2495276,False,3585522,0.3547,buy,0,0.0,sell,2034712,0.2013,buy,1993553,0.1972,buy,0.0
2005-02-28,10065375,2495276,False,3561900,0.3539,buy,0,0.0,sell,2036116,0.2023,buy,1972084,0.1959,buy,-0.43
2005-03-01,10067977,2495276,False,3579616,0.3555,buy,0,0.0,sell,2021616,0.2008,buy,1971470,0.1958,buy,-0.41
2005-03-02,10064971,2495276,False,3577843,0.3555,buy,0,0.0,sell,2023019,0.201,buy,1968833,0.1956,buy,-0.44
2005-03-03,10052252,2495276,False,3579320,0.3561,buy,0,0.0,sell,2009922,0.1999,buy,1967734,0.1958,buy,-0.56
2005-03-04,10137332,2495276,False,3623906,0.3575,buy,0,0.0,sell,2029100,0.2002,buy,1989050,0.1962,buy,0.0
2005-03-07,10151224,2495276,False,3625679,0.3572,buy,0,0.0,sell,2033309,0.2003,buy,1996960,0.1967,buy,0.0
2005-03-08,10144937,2495276,False,3612096,0.356,buy,0,0.0,sell,2059503,0.203,buy,1978062,0.195,buy,-0.06
2005-03-09,10072008,2495276,False,3571938,0.3546,buy,0,0.0,sell,2059036,0.2044,buy,1945759,0.1932,buy,-0.78
2005-03-10,10100266,2495276,False,3579910,0.3544,buy,0,0.0,sell,2067455,0.2047,buy,1957625,0.1938,buy,-0.5
2005-03-11,10071641,2495276,False,3554813,0.353,buy,0,0.0,sell,2078213,0.2063,buy,1943339,0.193,buy,-0.78
2005-03-14,10086726,2495276,False,3576960,0.3546,buy,0,0.0,sell,2059503,0.2042,buy,1954987,0.1938,buy,-0.64
2005-03-15,10046293,2495276,False,3547431,0.3531,buy,0,0.0,sell,2060907,0.2051,buy,1942680,0.1934,buy,-1.03
2005-03-16,10039737,2495276,False,3517313,0.3503,buy,0,0.0,sell,2072600,0.2064,buy,1954548,0.1947,buy,-1.1
2005-03-17,10030278,2495276,False,3524401,0.3514,buy,0,0.0,sell,2049680,0.2043,buy,1960921,0.1955,buy,-1.19
2005-03-18,10010778,2495276,False,3513934,0.351,buy,0,0.0,sell,2052955,0.2051,buy,1948613,0.1947,buy,-1.38
2005-03-21,9954823,2495276,False,3500893,0.3517,buy,0,0.0,sell,2015535,0.2025,buy,1943119,0.1952,buy,-1.93
2005-03-22,9882187,2495276,False,3465320,0.3507,buy,0,0.0,sell,1994954,0.2019,buy,1926637,0.195,buy,-2.65
2005-03-23,9883623,2495276,False,3468284,0.3509,buy,0,0.0,sell,1984195,0.2008,buy,1935868,0.1959,buy,-2.64
2005-03-24,9890326,2495276,False,3472435,0.3511,buy,0,0.0,sell,1982792,0.2005,buy,1939823,0.1961,buy,-2.57
2005-03-28,9890514,2495276,False,3477474,0.3516,buy,0,0.0,sell,1989809,0.2012,buy,1927956,0.1949,buy,-2.57
2005-03-29,9879757,2495276,False,3454352,0.3496,buy,0,0.0,sell,1990744,0.2015,buy,1939385,0.1963,buy,-2.67
2005-03-30,9940678,2495276,False,3503265,0.3524,buy,0,0.0,sell,1993083,0.2005,buy,1949054,0.1961,buy,-2.07
2005-03-31,9958041,2495276,False,3496742,0.3511,buy,0,0.0,sell,2002906,0.2011,buy,1963118,0.1971,buy,-1.9
2005-04-01,9939594,2495276,False,3481031,0.3502,buy,0,0.0,sell,1993550,0.2006,buy,1969736,0.1982,buy,-2.08
2005-04-04,9934790,2495276,False,3486960,0.351,buy,0,0.0,sell,1983260,0.1996,buy,1969294,0.1982,buy,-2.13
2005-04-05,9948656,2495276,False,3503559,0.3522,buy,0,0.0,sell,1985599,0.1996,buy,1964222,0.1974,buy,-2.0
2005-04-06,9976066,2495276,False,3515714,0.3524,buy,0,0.0,sell,1994018,0.1999,buy,1971058,0.1976,buy,-1.73
2005-04-07,9976351,2495276,False,3534686,0.3543,buy,0,0.0,sell,1991212,0.1996,buy,1955178,0.196,buy,-1.72
2005-04-08,9952045,2495276,False,3497930,0.3515,buy,0,0.0,sell,1996825,0.2006,buy,1962015,0.1971,buy,-1.96
2005-04-11,9969508,2495276,False,3500596,0.3511,buy,0,0.0,sell,2001034,0.2007,buy,1972602,0.1979,buy,-1.79
2005-04-12,10008706,2495276,False,3518679,0.3516,buy,0,0.0,sell,2003841,0.2002,buy,1990911,0.1989,buy,-1.4
2005-04-13,9965158,2495276,False,3477177,0.3489,buy,0,0.0,sell,2006648,0.2014,buy,1986058,0.1993,buy,-1.83
2005-04-14,9889121,2495276,False,3431824,0.347,buy,0,0.0,sell,1979050,0.2001,buy,1982971,0.2005,buy,-2.58
2005-04-15,9871555,2495276,False,3383801,0.3428,buy,0,0.0,sell,1983260,0.2009,buy,2009218,0.2035,buy,-2.76
2005-04-18,9893950,2495276,False,3394176,0.3431,buy,0,0.0,sell,1996825,0.2018,buy,2007673,0.2029,buy,-2.53
2005-04-19,9967934,2495276,False,3421151,0.3432,buy,0,0.0,sell,2024422,0.2031,buy,2027084,0.2034,buy,-1.81
2005-04-20,9920748,2495276,False,3373426,0.34,buy,0,0.0,sell,2030035,0.2046,buy,2022011,0.2038,buy,-2.27
2005-04-21,9955263,2495276,False,3438938,0.3454,buy,0,0.0,sell,2020212,0.2029,buy,2000837,0.201,buy,-1.93
2005-04-22,9968340,2495276,False,3425897,0.3437,buy,0,0.0,sell,2029567,0.2036,buy,2017601,0.2024,buy,-1.8
2005-04-25,9999162,2495276,False,3448424,0.3449,buy,0,0.0,sell,2031906,0.2032,buy,2023556,0.2024,buy,-1.5
2005-04-26,9971931,2495276,False,3414927,0.3425,buy,0,0.0,sell,2041261,0.2047,buy,2020467,0.2026,buy,-1.77
2005-04-27,9971748,2495276,False,3428266,0.3438,buy,0,0.0,sell,2020680,0.2026,buy,2027526,0.2033,buy,-1.77
2005-04-28,9934408,2495276,False,3385283,0.3408,buy,0,0.0,sell,2011325,0.2025,buy,2042524,0.2056,buy,-2.14
2005-04-29,9993200,2495276,False,3431231,0.3434,buy,0,0.0,sell,2027696,0.2029,buy,2038996,0.204,buy,-1.56
2005-05-02,9990040,2495276,False,3450499,0.3454,buy,0,0.0,sell,2005712,0.2008,buy,2038553,0.2041,buy,-1.59
2005-05-03,9995890,2495276,False,3456427,0.3458,buy,0,0.0,sell,2000099,0.2001,buy,2044089,0.2045,buy,-1.53
2005-05-04,10011188,2495276,False,3483107,0.3479,buy,0,0.0,sell,2006648,0.2004,buy,2026158,0.2024,buy,-1.38
2005-05-05,10015118,2495276,False,3481921,0.3477,buy,0,0.0,sell,2007115,0.2004,buy,2030806,0.2028,buy,-1.34
2005-05-06,9970853,2495276,False,3470952,0.3481,buy,0,0.0,sell,1988873,0.1995,buy,2015752,0.2022,buy,-1.78
2005-05-09,9995889,2495276,False,3492592,0.3494,buy,0,0.0,sell,1990276,0.1991,buy,2017745,0.2019,buy,-1.53
2005-05-10,9978323,2495276,False,3456427,0.3464,buy,0,0.0,sell,1994486,0.1999,buy,2032134,0.2037,buy,-1.7
2005-05-11,10005832,2495276,False,3475399,0.3473,buy,0,0.0,sell,1996825,0.1996,buy,2038332,0.2037,buy,-1.43
2005-05-12,9950771,2495276,False,3437159,0.3454,buy,0,0.0,sell,1972034,0.1982,buy,2046302,0.2056,buy,-1.97
2005-05-13,9942099,2495276,False,3430341,0.345,buy,0,0.0,sell,1962211,0.1974,buy,2054271,0.2066,buy,-2.06
2005-05-16,9968403,2495276,False,3462355,0.3473,buy,0,0.0,sell,1958937,0.1965,buy,2051835,0.2058,buy,-1.8
2005-05-17,9996344,2495276,False,3485477,0.3487,buy,0,0.0,sell,1958002,0.1959,buy,2057589,0.2058,buy,-1.53
2005-05-18,10054827,2495276,False,3521347,0.3502,buy,0,0.0,sell,1966889,0.1956,buy,2071315,0.206,buy,-0.95
2005-05-19,10061060,2495276,False,3536167,0.3515,buy,0,0.0,sell,1963614,0.1952,buy,2066003,0.2053,buy,-0.89
2005-05-20,10043022,2495276,False,3531128,0.3516,buy,0,0.0,sell,1948179,0.194,buy,2068439,0.206,buy,-1.07
2005-05-23,10077342,2495276,False,3550693,0.3523,buy,0,0.0,sell,1946775,0.1932,buy,2084597,0.2069,buy,-0.73
2005-05-24,10079942,2495276,False,3542394,0.3514,buy,0,0.0,sell,1951921,0.1936,buy,2090352,0.2074,buy,-0.7
2005-05-25,10069215,2495276,False,3539726,0.3515,buy,0,0.0,buy,1958469,0.1945,buy,2075743,0.2061,buy,-0.81
2005-05-26,10111431,9,True,3543124,0.3504,buy,2550217,0.2522,buy,2005164,0.1983,buy,2012917,0.1991,buy,-0.39
2005-05-27,10131790,9,False,3549028,0.3503,buy,2553386,0.252,buy,2014302,0.1988,buy,2015065,0.1989,buy,-0.19
2005-05-31,10096005,9,False,3526302,0.3493,buy,2526482,0.2502,buy,2003240,0.1984,buy,2039972,0.2021,buy,-0.54
2005-06-01,10206176,9,False,3556405,0.3485,buy,2587343,0.2535,buy,1997468,0.1957,buy,2064951,0.2023,buy,0.0
2005-06-02,10299951,9,False,3564078,0.346,buy,2641071,0.2564,buy,2024884,0.1966,buy,2069909,0.201,buy,0.0
2005-06-03,10152634,9,False,3546075,0.3493,buy,2525417,0.2487,buy,2028250,0.1998,buy,2052883,0.2022,buy,-1.43
2005-06-06,10176225,9,False,3542830,0.3481,buy,2526567,0.2483,buy,2043161,0.2008,buy,2063659,0.2028,buy,-1.2
2005-06-07,10125966,9,False,3545485,0.3501,buy,2462082,0.2431,buy,2038351,0.2013,buy,2080039,0.2054,buy,-1.69
2005-06-08,10091176,9,False,3538992,0.3507,buy,2445623,0.2424,buy,2036427,0.2018,buy,2070125,0.2051,buy,-2.03
2005-06-09,10148788,9,False,3555815,0.3504,buy,2491503,0.2455,buy,2033060,0.2003,buy,2068401,0.2038,buy,-1.47
2005-06-10,10054465,9,False,3547550,0.3528,buy,2411888,0.2399,buy,2049894,0.2039,buy,2045124,0.2034,buy,-2.38
2005-06-13,10094970,9,False,3558767,0.3525,buy,2445766,0.2423,buy,2057590,0.2038,buy,2032839,0.2014,buy,-1.99
2005-06-14,10051225,9,False,3567030,0.3549,buy,2415778,0.2403,buy,2048932,0.2038,buy,2019477,0.2009,buy,-2.41
2005-06-15,10090754,9,False,3573818,0.3542,buy,2438119,0.2416,buy,2055666,0.2037,buy,2023143,0.2005,buy,-2.03
2005-06-16,10182646,9,False,3582968,0.3519,buy,2476103,0.2432,buy,2090296,0.2053,buy,2033270,0.1997,buy,-1.14
2005-06-17,10204042,9,False,3596244,0.3524,buy,2476262,0.2427,buy,2098472,0.2057,buy,2033055,0.1992,buy,-0.93
2005-06-20,10202394,9,False,3597429,0.3526,buy,2475436,0.2426,buy,2099915,0.2058,buy,2029606,0.1989,buy,-0.95
2005-06-21,10221801,9,False,3599503,0.3521,buy,2470682,0.2417,buy,2107130,0.2061,buy,2044477,0.2,buy,-0.76
2005-06-22,10236567,9,False,3602465,0.3519,buy,2462029,0.2405,buy,2102801,0.2054,buy,2069263,0.2021,buy,-0.62
2005-06-23,10115302,9,False,3551796,0.3511,buy,2379161,0.2352,buy,2117230,0.2093,buy,2067107,0.2044,buy,-1.79
2005-06-24,10012826,9,False,3525717,0.3521,buy,2298190,0.2295,buy,2111458,0.2109,buy,2077453,0.2075,buy,-2.79
2005-06-27,9991482,9,False,3530755,0.3534,buy,2265722,0.2268,buy,2111939,0.2114,buy,2083057,0.2085,buy,-2.99
2005-06-28,10048662,9,False,3560387,0.3543,buy,2329619,0.2318,buy,2089815,0.208,buy,2068833,0.2059,buy,-2.44
2005-06-29,10028775,9,False,3550905,0.3541,buy,2313790,0.2307,buy,2098472,0.2092,buy,2065599,0.206,buy,-2.63
2005-06-30,9963835,9,False,3531642,0.3544,buy,2258716,0.2267,buy,2089334,0.2097,buy,2084134,0.2092,buy,-3.26
2005-07-01,9903342,9,False,3542016,0.3577,buy,2248701,0.2271,buy,2053742,0.2074,buy,2058874,0.2079,buy,-3.85
2005-07-05,9961112,9,False,3570462,0.3584,buy,2317691,0.2327,buy,2033541,0.2041,buy,2039409,0.2047,buy,-3.29
2005-07-06,9906435,9,False,3540534,0.3574,buy,2283140,0.2305,buy,2032098,0.2051,buy,2050654,0.207,buy,-3.82
2005-07-07,9953286,9,False,3554462,0.3571,buy,2306446,0.2317,buy,2037389,0.2047,buy,2054981,0.2065,buy,-3.37
2005-07-08,10112375,9,False,3595058,0.3555,buy,2438183,0.2411,buy,2032579,0.201,buy,2046547,0.2024,buy,-1.82
2005-07-11,10211122,9,False,3613430,0.3539,buy,2505090,0.2453,buy,2046046,0.2004,buy,2046547,0.2004,buy,-0.86
2005-07-12,10248550,9,False,3622912,0.3535,buy,2539688,0.2478,buy,2050856,0.2001,buy,2035085,0.1986,buy,-0.5
2005-07-13,10253617,9,False,3627951,0.3538,buy,2556693,0.2493,buy,2036908,0.1987,buy,2032056,0.1982,buy,-0.45
2005-07-14,10316019,9,False,3642173,0.3531,buy,2631708,0.2551,buy,2015264,0.1954,buy,2026865,0.1965,buy,0.0
2005-07-15,10350065,9,False,3640101,0.3517,buy,2655204,0.2565,buy,2022479,0.1954,buy,2032273,0.1964,buy,0.0
2005-07-18,10284767,9,False,3625579,0.3525,buy,2621491,0.2549,buy,2020555,0.1965,buy,2017133,0.1961,buy,-0.63
2005-07-19,10396430,9,False,3645434,0.3506,buy,2711932,0.2609,buy,2014783,0.1938,buy,2024272,0.1947,buy,0.0
2005-07-20,10491993,9,False,3657881,0.3486,buy,2769109,0.2639,buy,2029693,0.1935,buy,2035301,0.194,buy,0.0
2005-07-21,10456602,9,False,3636544,0.3478,buy,2770233,0.2649,buy,2042199,0.1953,buy,2007618,0.192,buy,-0.34
2005-07-22,10484476,9,False,3660842,0.3492,buy,2758718,0.2631,buy,2041718,0.1947,buy,2023189,0.193,buy,-0.07
2005-07-25,10437162,9,False,3650470,0.3498,buy,2726245,0.2612,buy,2044603,0.1959,buy,2015835,0.1931,buy,-0.52
2005-07-26,10462619,9,False,3654916,0.3493,buy,2756513,0.2635,buy,2032098,0.1942,buy,2019082,0.193,buy,-0.28
2005-07-27,10543803,9,False,3668252,0.3479,buy,2818471,0.2673,buy,2041237,0.1936,buy,2015835,0.1912,buy,0.0
2005-07-28,10639221,9,False,3691365,0.347,buy,2857913,0.2686,buy,2056147,0.1933,buy,2033788,0.1912,buy,0.0
2005-07-29,10525962,9,False,3666769,0.3484,buy,2785998,0.2647,buy,2059514,0.1957,buy,2013673,0.1913,buy,-1.06
2005-08-01,10544443,9,False,3664103,0.3475,buy,2799723,0.2655,buy,2074424,0.1967,buy,2006185,0.1903,buy,-0.89
2005-08-02,10650373,9,False,3686032,0.3461,buy,2889755,0.2713,buy,2074905,0.1948,buy,1999672,0.1878,buy,0.0
2005-08-03,10683246,9,False,3695809,0.3459,buy,2884324,0.27,buy,2093662,0.196,buy,2009441,0.1881,buy,0.0
2005-08-04,10571365,9,False,3666177,0.3468,buy,2798986,0.2648,buy,2100877,0.1987,buy,2005317,0.1897,buy,-1.05
2005-08-05,10485721,9,False,3641284,0.3473,buy,2757711,0.263,buy,2097029,0.2,buy,1989688,0.1898,buy,-1.85
2005-08-08,10401367,9,False,3634470,0.3494,buy,2695886,0.2592,buy,2085005,0.2005,buy,1985997,0.1909,buy,-2.64
2005-08-09,10482832,9,False,3656399,0.3488,buy,2748522,0.2622,buy,2084524,0.1989,buy,1993378,0.1902,buy,-1.88
2005-08-10,10421681,9,False,3654619,0.3507,buy,2676411,0.2568,buy,2099434,0.2014,buy,1991207,0.1911,buy,-2.45
2005-08-11,10553248,9,False,3669141,0.3477,buy,2741088,0.2597,buy,2137912,0.2026,buy,2005100,0.19,buy,-1.22
2005-08-12,10506131,9,False,3646620,0.3471,buy,2694164,0.2564,buy,2139836,0.2037,buy,2025503,0.1928,buy,-1.66
2005-08-15,10554578,9,False,3669141,0.3476,buy,2742614,0.2599,buy,2122521,0.2011,buy,2020294,0.1914,buy,-1.2
2005-08-16,10406655,9,False,3621431,0.348,buy,2608089,0.2506,buy,2142721,0.2059,buy,2034405,0.1955,buy,-2.59
2005-08-17,10407494,9,False,3621134,0.3479,buy,2653466,0.255,buy,2111939,0.2029,buy,2020946,0.1942,buy,-2.58
2005-08-18,10376540,9,False,3620838,0.3489,buy,2611677,0.2517,buy,2108092,0.2032,buy,2035925,0.1962,buy,-2.87
2005-08-19,10368530,9,False,3629136,0.35,buy,2606648,0.2514,buy,2097029,0.2022,buy,2035708,0.1963,buy,-2.95
2005-08-22,10374205,9,False,3629136,0.3498,buy,2609684,0.2516,buy,2101839,0.2026,buy,2033537,0.196,buy,-2.89
2005-08-23,10356444,9,False,3622319,0.3498,buy,2586522,0.2497,buy,2104725,0.2032,buy,2042870,0.1973,buy,-3.06
2005-08-24,10270855,9,False,3590020,0.3495,buy,2539455,0.2472,buy,2096548,0.2041,buy,2044823,0.1991,buy,-3.86
2005-08-25,10313990,9,False,3603058,0.3493,buy,2556306,0.2478,buy,2103282,0.2039,buy,2051335,0.1989,buy,-3.46
2005-08-26,10256159,9,False,3578463,0.3489,buy,2529492,0.2466,buy,2097510,0.2045,buy,2050685,0.1999,buy,-4.0
2005-08-29,10342627,9,False,3606023,0.3487,buy,2587719,0.2502,buy,2095586,0.2026,buy,2053290,0.1985,buy,-3.19
2005-08-30,10280733,9,False,3587058,0.3489,buy,2558701,0.2489,buy,2068652,0.2012,buy,2066313,0.201,buy,-3.77
2005-08-31,10432775,9,False,3632395,0.3482,buy,2629281,0.252,buy,2087410,0.2001,buy,2083680,0.1997,buy,-2.34
2005-09-01,10443826,9,False,3629728,0.3475,buy,2616107,0.2505,buy,2126849,0.2036,buy,2071133,0.1983,buy,-2.24
2005-09-02,10409217,9,False,3623209,0.3481,buy,2584831,0.2483,buy,2128292,0.2045,buy,2072875,0.1991,buy,-2.57
2005-09-06,10550948,9,False,3665585,0.3474,buy,2697820,0.2557,buy,2129254,0.2018,buy,2058280,0.1951,buy,-1.24
2005-09-07,10554013,9,False,3671808,0.3479,buy,2711163,0.2569,buy,2132140,0.202,buy,2038893,0.1932,buy,-1.21
2005-09-08,10553906,9,False,3659657,0.3468,buy,2708042,0.2566,buy,2145126,0.2033,buy,2041072,0.1934,buy,-1.21
2005-09-09,10648876,9,False,3692253,0.3467,buy,2752338,0.2585,buy,2156669,0.2025,buy,2047607,0.1923,buy,-0.32
2005-09-12,10651558,9,False,3684845,0.3459,buy,2774181,0.2604,buy,2159074,0.2027,buy,2033449,0.1909,buy,-0.3
2005-09-13,10603874,9,False,3664399,0.3456,buy,2752142,0.2595,buy,2143202,0.2021,buy,2044122,0.1928,buy,-0.74
2005-09-14,10507108,9,False,3651064,0.3475,buy,2657313,0.2529,buy,2162441,0.2058,buy,2036281,0.1938,buy,-1.65
2005-09-15,10505562,9,False,3649286,0.3474,buy,2652194,0.2525,buy,2184566,0.2079,buy,2019507,0.1922,buy,-1.66
