entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,holding_days
2019-02-28,2019-07-02,6.075409,7.647017,290207,456092,0.2587,0.0,3,tqqq,rebalance,124
2004-11-19,2019-09-04,118.746855,145.103373,7745,204131,0.222,0.0,0,gld,rebalance,5402
2004-11-19,2019-09-04,87.539185,120.906978,9430,314658,0.3812,0.0,0,tlt,rebalance,5402
2019-02-28,2019-11-04,6.192391,8.654142,255602,629229,0.3975,0.0,3,tqqq,rebalance,249
2019-02-28,2020-01-03,6.192391,10.407566,285716,1204343,0.6807,0.0,3,tqqq,rebalance,309
2004-11-19,2020-03-03,122.464584,150.387476,2832,79078,0.228,0.0,0,gld,rebalance,5583
2004-11-19,2020-03-03,92.840311,128.182307,13008,459729,0.3807,0.0,0,tlt,rebalance,5583
2004-11-19,2020-03-10,122.464584,155.711453,12281,408305,0.2715,0.0,0,gld,rebalance,5590
2019-02-22,2020-03-10,254.411157,259.34294,85420,421273,0.0194,0.0,3,spy,signal,382
2004-11-19,2020-03-10,92.840311,141.374698,18815,913174,0.5228,0.0,0,tlt,rebalance,5590
2019-02-28,2020-03-13,6.78763,6.228562,2111415,-1180424,-0.0824,0.0,3,tqqq,signal,379
2004-11-19,2020-04-20,122.464584,158.144135,2989,106646,0.2913,0.0,0,gld,rebalance,5631
2004-11-19,2020-04-20,92.840311,140.577438,1172,55948,0.5142,0.0,0,tlt,rebalance,5631
2020-04-20,2020-06-02,7.819365,10.043914,321117,714340,0.2845,0.0,3,tqqq,rebalance,43
2020-04-20,2020-07-02,7.819365,12.434471,191623,884361,0.5902,0.0,3,tqqq,rebalance,73
2004-11-19,2020-08-04,125.751148,185.053171,412,24432,0.4716,0.0,0,gld,rebalance,5737
2020-04-20,2020-08-04,7.819365,14.703414,142339,979869,0.8804,0.0,3,tqqq,rebalance,106
2020-04-20,2020-09-02,7.819365,20.922437,239359,3136338,1.6757,0.0,3,tqqq,rebalance,135
2004-11-19,2020-09-09,131.74682,181.9525,6892,346018,0.3811,0.0,0,gld,rebalance,5773
2020-06-02,2020-09-09,285.445946,310.720394,3651,92277,0.0885,0.0,3,spy,rebalance,99
2004-11-19,2020-09-09,106.4588,137.644332,11484,358135,0.2929,0.0,0,tlt,rebalance,5773
2020-06-02,2020-12-02,285.445946,337.167202,240,12413,0.1812,0.0,3,spy,rebalance,183
2020-04-20,2020-12-02,9.308634,19.340261,234342,2350831,1.0777,0.0,3,tqqq,rebalance,226
2020-04-20,2021-02-02,9.308634,23.819722,111938,1624342,1.5589,0.0,3,tqqq,rebalance,288
2020-06-02,2021-05-04,286.856576,387.436504,6147,618265,0.3506,0.0,3,spy,rebalance,336
2020-04-20,2021-05-04,9.308634,24.668632,49517,760581,1.6501,0.0,3,tqqq,rebalance,379
2020-04-20,2021-08-03,9.308634,31.820033,111111,2501264,2.4183,0.0,3,tqqq,rebalance,470
2020-04-20,2021-11-02,9.308634,37.206835,86000,2399245,2.997,0.0,3,tqqq,rebalance,561
2004-11-19,2022-01-24,144.71428,171.264659,13388,355456,0.1835,0.0,0,gld,rebalance,6275
2020-06-02,2022-01-24,292.985021,406.329819,3706,420056,0.3869,0.0,3,spy,rebalance,601
2004-11-19,2022-01-24,113.333868,123.537437,11809,120494,0.09,0.0,0,tlt,rebalance,6275
2020-04-20,2022-01-26,12.927856,27.179618,929389,13245430,1.1024,0.0,3,tqqq,signal,646
2020-06-02,2022-05-02,292.985021,388.761201,84434,8086766,0.3269,0.0,3,spy,signal,699
2004-11-19,2022-05-03,144.71428,173.368329,7533,215851,0.198,0.0,0,gld,rebalance,6374
2004-11-19,2023-02-02,145.338097,180.536762,12026,423299,0.2422,0.0,0,gld,rebalance,6649
2004-11-19,2023-02-02,108.860077,95.688575,11920,-157004,-0.121,0.0,0,tlt,rebalance,6649
2004-11-19,2023-03-22,146.242315,179.858794,4119,138466,0.2299,0.0,0,gld,rebalance,6697
2023-03-22,2023-05-30,12.471686,17.508285,340014,1712514,0.4038,0.0,3,tqqq,rebalance,69
2023-03-22,2023-07-05,12.471686,19.696835,161677,1168140,0.5793,0.0,3,tqqq,rebalance,105
2004-11-19,2023-11-02,151.816252,183.577615,13157,417884,0.2092,0.0,0,gld,rebalance,6922
2023-02-07,2023-11-02,393.890706,412.238193,3538,64913,0.0466,0.0,3,spy,rebalance,268
2023-03-22,2023-12-04,12.899371,20.829285,182991,1451103,0.6148,0.0,3,tqqq,rebalance,257
2023-03-22,2024-02-02,12.899371,26.90295,146349,2049410,1.0856,0.0,3,tqqq,rebalance,317
2023-03-22,2024-03-04,12.899371,30.759461,108553,1938766,1.3846,0.0,3,tqqq,rebalance,348
2004-11-19,2024-04-22,159.142541,215.700956,23296,1317585,0.3554,0.0,0,gld,rebalance,7094
2023-02-07,2024-04-22,397.895603,484.544113,1365,118275,0.2178,0.0,3,spy,rebalance,440
2023-03-22,2024-05-29,14.955968,31.43315,223049,3675219,1.1017,0.0,3,tqqq,rebalance,434
2004-11-19,2025-01-03,165.709168,243.826318,1303,101787,0.4714,0.0,0,gld,rebalance,7350
2023-02-07,2025-01-03,401.742783,577.39161,56,9836,0.4372,0.0,3,spy,rebalance,696
2023-03-22,2025-01-03,14.955968,39.546952,71237,1751788,1.6442,0.0,3,tqqq,rebalance,653
2004-11-19,2025-03-04,165.709168,268.20298,9686,992755,0.6185,0.0,0,gld,rebalance,7410
2004-11-19,2025-03-04,97.803782,87.846479,21452,-213604,-0.1018,0.0,0,tlt,rebalance,7410
2004-11-19,2025-04-02,165.709168,287.415159,12606,1534226,0.7345,0.0,0,gld,rebalance,7439
2023-02-07,2025-04-02,402.445771,547.113029,232,33563,0.3595,0.0,3,spy,rebalance,785
2004-11-19,2025-04-02,97.803782,88.095437,10581,-102724,-0.0993,0.0,0,tlt,rebalance,7439
2023-03-22,2025-04-04,18.529513,22.80448,1282073,5480820,0.2307,0.0,3,tqqq,signal,744
2023-02-07,2025-04-07,402.445771,482.194762,93877,7486596,0.1982,0.0,3,spy,signal,790
2004-11-19,2025-04-22,165.709168,316.53752,17768,2679918,0.9102,0.0,0,gld,rebalance,7459
2004-11-19,2025-04-22,97.803782,82.802281,11444,-171677,-0.1534,0.0,0,tlt,rebalance,7459
2004-11-19,2025-05-16,97.803782,83.154807,4846,-70989,-0.1498,0.0,0,tlt,rebalance,7483
2025-05-16,2025-09-03,35.472617,44.120579,89772,776345,0.2438,0.0,3,tqqq,rebalance,110
2025-05-16,2025-10-02,35.472617,53.16154,77428,1369618,0.4987,0.0,3,tqqq,rebalance,139
2004-11-19,2026-01-28,173.792477,481.939845,15835,4879514,1.7731,0.0,0,gld,rebalance,7740
2004-11-19,2026-03-03,173.792477,471.411497,4161,1238393,1.7125,0.0,0,gld,rebalance,7774
2025-05-16,2026-03-03,596.648054,671.201781,900,67098,0.125,0.0,3,spy,rebalance,291
2004-11-19,2026-03-03,95.284231,88.360013,20623,-142798,-0.0727,0.0,0,tlt,rebalance,7774
