Date,equity,position,drawdown_pct
2012-11-13,122906,266351,-99.82
2012-11-14,118510,266351,-99.82
2012-11-15,117451,266351,-99.82
2012-11-16,118776,266351,-99.82
2012-11-19,127328,266351,-99.81
2012-11-20,127354,266351,-99.81
2012-11-21,128254,266351,-99.81
2012-11-23,134132,266351,-99.8
2012-11-26,135853,266351,-99.8
2012-11-27,134317,266351,-99.8
2012-11-28,137918,266351,-99.79
2012-11-29,140301,266351,-99.79
2012-11-30,139798,266351,-99.79
2012-12-03,139110,266351,-99.79
2012-12-04,138210,266351,-99.79
2012-12-05,133947,266351,-99.8
2012-12-06,136410,266351,-99.8
2012-12-07,134079,266351,-99.8
2012-12-10,135271,266351,-99.8
2012-12-11,140487,266351,-99.79
2012-12-12,139534,266351,-99.79
2012-12-13,136383,266351,-99.8
2012-12-14,132517,266351,-99.8
2012-12-17,137680,266351,-99.79
2012-12-18,144061,266351,-99.78
2012-12-19,141996,266351,-99.79
2012-12-20,142102,266351,-99.79
2012-12-21,137680,266351,-99.79
2012-12-24,136515,266351,-99.8
2012-12-26,133285,266351,-99.8
2012-12-27,132543,266351,-99.8
2012-12-28,128704,266351,-99.81
2012-12-31,137098,266351,-99.79
2013-01-02,149886,266351,-99.78
2013-01-03,147715,266351,-99.78
2013-01-04,146259,266351,-99.78
2013-01-07,146418,266351,-99.78
2013-01-08,145570,266351,-99.78
2013-01-09,147053,266351,-99.78
2013-01-10,149648,266351,-99.78
2013-01-11,150204,266351,-99.78
2013-01-14,148271,266351,-99.78
2013-01-15,146074,266351,-99.78
2013-01-16,147715,266351,-99.78
2013-01-17,149992,266351,-99.78
2013-01-18,149145,266351,-99.78
2013-01-22,149754,266351,-99.78
2013-01-23,152190,266351,-99.77
2013-01-24,146127,266351,-99.78
2013-01-25,148298,266351,-99.78
2013-01-28,149357,266351,-99.78
2013-01-29,149357,266351,-99.78
2013-01-30,148536,266351,-99.78
2013-01-31,147583,266351,-99.78
2013-02-01,152428,266351,-99.77
2013-02-04,144670,266351,-99.78
2013-02-05,151025,266351,-99.77
2013-02-06,149622,266351,-99.78
2013-02-07,149992,266351,-99.78
