date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2006-06-12,tqqq,21050909,0,100.0,0.0,8614305,0,-21050909,-8614305,
2006-06-12,cash,0,0,0.0,100.0,0,8622232,0,8622232,
2008-01-17,tqqq,18277121,0,100.0,0.0,9137646,0,-18277121,-9137646,
2008-01-17,cash,0,0,0.0,100.0,0,9223011,0,9223011,
2008-07-03,tqqq,16594736,0,100.0,0.0,6773158,0,-16594736,-6773158,
2008-07-03,cash,0,0,0.0,100.0,0,6875172,0,6875172,
2011-08-09,tqqq,53506480,0,100.0,0.0,14874533,0,-53506480,-14874533,
2011-08-09,cash,0,0,0.0,100.0,0,15415915,0,15415915,
2015-08-25,tqqq,39457310,0,100.0,0.0,63593701,0,-39457310,-63593701,
2015-08-25,cash,0,0,0.0,100.0,0,70030391,0,70030391,
2016-01-14,tqqq,29365099,0,100.0,0.0,49839532,0,-29365099,-49839532,
2016-01-14,cash,0,0,0.0,100.0,2,50318944,0,50318942,
2018-11-21,tqqq,24701397,0,100.0,0.0,124991193,0,-24701397,-124991193,
2018-11-21,cash,0,0,0.0,100.0,1,129406918,0,129406917,
2020-03-13,tqqq,21206792,0,100.0,0.0,113515334,0,-21206792,-113515334,
2020-03-13,cash,0,0,0.0,100.0,5,132087826,0,132087821,
2022-01-26,tqqq,16892398,0,100.0,0.0,430289192,0,-16892398,-430289192,
2022-01-26,cash,0,0,0.0,100.0,1,459128923,0,459128922,
2025-04-04,tqqq,36813700,0,100.0,0.0,920956405,0,-36813700,-920956405,
2025-04-04,cash,0,0,0.0,100.0,10,839517285,0,839517275,
